				10,In,00:29:04.012
				10,Out,00:29:04.012
			9,Out,00:29:04.012
		6,Out,00:29:04.021
		11,In,00:29:04.021
			12,In,00:29:04.022
				13,In,00:29:04.022
				13,Out,00:29:04.022
			12,Out,00:29:04.023
			14,In,00:29:04.029
				15,In,00:29:04.029
				15,Out,00:29:04.029
			14,Out,00:29:04.029
		11,Out,00:29:04.037
		16,In,00:29:04.037
			17,In,00:29:04.037
			17,Out,00:29:04.037
		16,Out,00:29:04.037
		5,In,00:29:04.037
		5,Out,00:29:04.037
		6,In,00:29:04.037
			7,In,00:29:04.038
				8,In,00:29:04.038
				8,Out,00:29:04.038
			7,Out,00:29:04.038
			9,In,00:29:04.043
				10,In,00:29:04.043
				10,Out,00:29:04.043
			9,Out,00:29:04.043
		6,Out,00:29:04.049
		11,In,00:29:04.049
			12,In,00:29:04.051
				13,In,00:29:04.051
				13,Out,00:29:04.051
			12,Out,00:29:04.051
			14,In,00:29:04.051
				15,In,00:29:04.051
				15,Out,00:29:04.051
			14,Out,00:29:04.051
		11,Out,00:29:04.051
		16,In,00:29:04.051
			17,In,00:29:04.051
			17,Out,00:29:04.051
		16,Out,00:29:04.051
		5,In,00:29:04.051
		5,Out,00:29:04.051
		6,In,00:29:04.051
			7,In,00:29:04.051
				8,In,00:29:04.051
				8,Out,00:29:04.051
			7,Out,00:29:04.051
			9,In,00:29:04.066
				10,In,00:29:04.066
				10,Out,00:29:04.066
			9,Out,00:29:04.066
		6,Out,00:29:04.066
		11,In,00:29:04.066
			12,In,00:29:04.066
				13,In,00:29:04.066
				13,Out,00:29:04.066
			12,Out,00:29:04.066
			14,In,00:29:04.066
				15,In,00:29:04.066
				15,Out,00:29:04.066
			14,Out,00:29:04.066
		11,Out,00:29:04.081
		16,In,00:29:04.081
			17,In,00:29:04.081
			17,Out,00:29:04.081
		16,Out,00:29:04.081
		5,In,00:29:04.081
		5,Out,00:29:04.081
		6,In,00:29:04.081
			7,In,00:29:04.081
				8,In,00:29:04.081
				8,Out,00:29:04.081
			7,Out,00:29:04.081
			9,In,00:29:04.081
				10,In,00:29:04.081
				10,Out,00:29:04.081
			9,Out,00:29:04.081
		6,Out,00:29:04.097
		11,In,00:29:04.097
			12,In,00:29:04.097
				13,In,00:29:04.097
				13,Out,00:29:04.097
			12,Out,00:29:04.097
			14,In,00:29:04.097
				15,In,00:29:04.097
				15,Out,00:29:04.097
			14,Out,00:29:04.097
		11,Out,00:29:04.097
		16,In,00:29:04.097
			17,In,00:29:04.097
			17,Out,00:29:04.097
		16,Out,00:29:04.097
		5,In,00:29:04.097
		5,Out,00:29:04.097
		6,In,00:29:04.097
			7,In,00:29:04.097
				8,In,00:29:04.097
				8,Out,00:29:04.097
			7,Out,00:29:04.097
			9,In,00:29:04.112
				10,In,00:29:04.112
				10,Out,00:29:04.112
			9,Out,00:29:04.112
		6,Out,00:29:04.112
		11,In,00:29:04.112
			12,In,00:29:04.112
				13,In,00:29:04.112
				13,Out,00:29:04.112
			12,Out,00:29:04.112
			14,In,00:29:04.112
				15,In,00:29:04.112
				15,Out,00:29:04.112
			14,Out,00:29:04.129
		11,Out,00:29:04.129
		16,In,00:29:04.129
			17,In,00:29:04.129
			17,Out,00:29:04.129
		16,Out,00:29:04.129
		5,In,00:29:04.129
		5,Out,00:29:04.129
		6,In,00:29:04.129
			7,In,00:29:04.129
				8,In,00:29:04.129
				8,Out,00:29:04.129
			7,Out,00:29:04.129
			9,In,00:29:04.129
				10,In,00:29:04.129
				10,Out,00:29:04.129
			9,Out,00:29:04.129
		6,Out,00:29:04.145
		11,In,00:29:04.145
			12,In,00:29:04.145
				13,In,00:29:04.145
				13,Out,00:29:04.145
			12,Out,00:29:04.145
			14,In,00:29:04.145
				15,In,00:29:04.145
				15,Out,00:29:04.145
			14,Out,00:29:04.145
		11,Out,00:29:04.145
		16,In,00:29:04.145
			17,In,00:29:04.145
			17,Out,00:29:04.145
		16,Out,00:29:04.145
		5,In,00:29:04.145
		5,Out,00:29:04.145
		6,In,00:29:04.145
			7,In,00:29:04.145
				8,In,00:29:04.145
				8,Out,00:29:04.145
			7,Out,00:29:04.145
			9,In,00:29:04.160
				10,In,00:29:04.160
				10,Out,00:29:04.160
			9,Out,00:29:04.160
		6,Out,00:29:04.160
		11,In,00:29:04.160
			12,In,00:29:04.160
				13,In,00:29:04.160
				13,Out,00:29:04.160
			12,Out,00:29:04.160
			14,In,00:29:04.176
				15,In,00:29:04.176
				15,Out,00:29:04.176
			14,Out,00:29:04.176
		11,Out,00:29:04.176
		16,In,00:29:04.176
			17,In,00:29:04.176
			17,Out,00:29:04.176
		16,Out,00:29:04.176
		5,In,00:29:04.176
		5,Out,00:29:04.176
		6,In,00:29:04.176
			7,In,00:29:04.176
				8,In,00:29:04.176
				8,Out,00:29:04.176
			7,Out,00:29:04.176
			9,In,00:29:04.176
				10,In,00:29:04.176
				10,Out,00:29:04.176
			9,Out,00:29:04.176
		6,Out,00:29:04.191
		11,In,00:29:04.191
			12,In,00:29:04.191
				13,In,00:29:04.191
				13,Out,00:29:04.191
			12,Out,00:29:04.191
			14,In,00:29:04.191
				15,In,00:29:04.191
				15,Out,00:29:04.191
			14,Out,00:29:04.191
		11,Out,00:29:04.191
		16,In,00:29:04.191
			17,In,00:29:04.191
			17,Out,00:29:04.191
		16,Out,00:29:04.191
		5,In,00:29:04.191
		5,Out,00:29:04.191
		6,In,00:29:04.191
			7,In,00:29:04.191
				8,In,00:29:04.191
				8,Out,00:29:04.191
			7,Out,00:29:04.191
			9,In,00:29:04.207
				10,In,00:29:04.207
				10,Out,00:29:04.207
			9,Out,00:29:04.207
		6,Out,00:29:04.207
		11,In,00:29:04.207
			12,In,00:29:04.207
				13,In,00:29:04.207
				13,Out,00:29:04.207
			12,Out,00:29:04.207
			14,In,00:29:04.223
				15,In,00:29:04.223
				15,Out,00:29:04.223
			14,Out,00:29:04.223
		11,Out,00:29:04.223
		16,In,00:29:04.223
			17,In,00:29:04.223
			17,Out,00:29:04.223
		16,Out,00:29:04.223
		5,In,00:29:04.223
		5,Out,00:29:04.223
		6,In,00:29:04.223
			7,In,00:29:04.223
				8,In,00:29:04.223
				8,Out,00:29:04.223
			7,Out,00:29:04.223
			9,In,00:29:04.223
				10,In,00:29:04.223
				10,Out,00:29:04.223
			9,Out,00:29:04.223
		6,Out,00:29:04.238
		11,In,00:29:04.238
			12,In,00:29:04.238
				13,In,00:29:04.238
				13,Out,00:29:04.238
			12,Out,00:29:04.238
			14,In,00:29:04.238
				15,In,00:29:04.238
				15,Out,00:29:04.238
			14,Out,00:29:04.238
		11,Out,00:29:04.238
		16,In,00:29:04.238
			17,In,00:29:04.238
			17,Out,00:29:04.238
		16,Out,00:29:04.238
		5,In,00:29:04.238
		5,Out,00:29:04.238
		6,In,00:29:04.238
			7,In,00:29:04.238
				8,In,00:29:04.238
				8,Out,00:29:04.238
			7,Out,00:29:04.238
			9,In,00:29:04.254
				10,In,00:29:04.254
				10,Out,00:29:04.254
			9,Out,00:29:04.254
		6,Out,00:29:04.254
		11,In,00:29:04.254
			12,In,00:29:04.254
				13,In,00:29:04.254
				13,Out,00:29:04.254
			12,Out,00:29:04.254
			14,In,00:29:04.269
				15,In,00:29:04.269
				15,Out,00:29:04.269
			14,Out,00:29:04.269
		11,Out,00:29:04.269
		16,In,00:29:04.269
			17,In,00:29:04.269
			17,Out,00:29:04.269
		16,Out,00:29:04.269
		5,In,00:29:04.269
		5,Out,00:29:04.269
		6,In,00:29:04.269
			7,In,00:29:04.269
				8,In,00:29:04.269
				8,Out,00:29:04.269
			7,Out,00:29:04.269
			9,In,00:29:04.269
				10,In,00:29:04.269
				10,Out,00:29:04.269
			9,Out,00:29:04.269
		6,Out,00:29:04.284
		11,In,00:29:04.284
			12,In,00:29:04.284
				13,In,00:29:04.284
				13,Out,00:29:04.284
			12,Out,00:29:04.284
			14,In,00:29:04.284
				15,In,00:29:04.284
				15,Out,00:29:04.284
			14,Out,00:29:04.284
		11,Out,00:29:04.284
		16,In,00:29:04.284
			17,In,00:29:04.284
			17,Out,00:29:04.284
		16,Out,00:29:04.284
		5,In,00:29:04.284
		5,Out,00:29:04.284
		6,In,00:29:04.284
			7,In,00:29:04.284
				8,In,00:29:04.284
				8,Out,00:29:04.284
			7,Out,00:29:04.284
			9,In,00:29:04.301
				10,In,00:29:04.301
				10,Out,00:29:04.301
			9,Out,00:29:04.301
		6,Out,00:29:04.301
		11,In,00:29:04.301
			12,In,00:29:04.301
				13,In,00:29:04.301
				13,Out,00:29:04.301
			12,Out,00:29:04.301
			14,In,00:29:04.301
				15,In,00:29:04.301
				15,Out,00:29:04.301
			14,Out,00:29:04.301
		11,Out,00:29:04.315
		16,In,00:29:04.315
			17,In,00:29:04.315
			17,Out,00:29:04.315
		16,Out,00:29:04.315
		5,In,00:29:04.315
		5,Out,00:29:04.315
		6,In,00:29:04.315
			7,In,00:29:04.315
				8,In,00:29:04.315
				8,Out,00:29:04.315
			7,Out,00:29:04.315
			9,In,00:29:04.315
				10,In,00:29:04.315
				10,Out,00:29:04.315
			9,Out,00:29:04.315
		6,Out,00:29:04.331
		11,In,00:29:04.331
			12,In,00:29:04.331
				13,In,00:29:04.331
				13,Out,00:29:04.331
			12,Out,00:29:04.331
			14,In,00:29:04.331
				15,In,00:29:04.331
				15,Out,00:29:04.331
			14,Out,00:29:04.331
		11,Out,00:29:04.331
		16,In,00:29:04.331
			17,In,00:29:04.331
			17,Out,00:29:04.331
		16,Out,00:29:04.331
		5,In,00:29:04.331
		5,Out,00:29:04.331
		6,In,00:29:04.331
			7,In,00:29:04.331
				8,In,00:29:04.331
				8,Out,00:29:04.331
			7,Out,00:29:04.331
			9,In,00:29:04.348
				10,In,00:29:04.348
				10,Out,00:29:04.348
			9,Out,00:29:04.348
		6,Out,00:29:04.348
		11,In,00:29:04.348
			12,In,00:29:04.348
				13,In,00:29:04.348
				13,Out,00:29:04.348
			12,Out,00:29:04.348
			14,In,00:29:04.348
				15,In,00:29:04.348
				15,Out,00:29:04.348
			14,Out,00:29:04.348
		11,Out,00:29:04.363
		16,In,00:29:04.363
			17,In,00:29:04.363
			17,Out,00:29:04.363
		16,Out,00:29:04.363
		5,In,00:29:04.363
		5,Out,00:29:04.363
		6,In,00:29:04.363
			7,In,00:29:04.363
				8,In,00:29:04.363
				8,Out,00:29:04.363
			7,Out,00:29:04.363
			9,In,00:29:04.363
				10,In,00:29:04.363
				10,Out,00:29:04.363
			9,Out,00:29:04.363
		6,Out,00:29:04.363
		11,In,00:29:04.363
			12,In,00:29:04.363
				13,In,00:29:04.363
				13,Out,00:29:04.363
			12,Out,00:29:04.363
			14,In,00:29:04.379
				15,In,00:29:04.379
				15,Out,00:29:04.379
			14,Out,00:29:04.379
		11,Out,00:29:04.379
		16,In,00:29:04.379
			17,In,00:29:04.379
			17,Out,00:29:04.379
		16,Out,00:29:04.379
		5,In,00:29:04.379
		5,Out,00:29:04.379
		6,In,00:29:04.379
			7,In,00:29:04.379
				8,In,00:29:04.379
				8,Out,00:29:04.379
			7,Out,00:29:04.379
			9,In,00:29:04.379
				10,In,00:29:04.379
				10,Out,00:29:04.379
			9,Out,00:29:04.379
		6,Out,00:29:04.395
		11,In,00:29:04.395
			12,In,00:29:04.395
				13,In,00:29:04.395
				13,Out,00:29:04.395
			12,Out,00:29:04.395
			14,In,00:29:04.395
				15,In,00:29:04.395
				15,Out,00:29:04.395
			14,Out,00:29:04.395
		11,Out,00:29:04.409
		16,In,00:29:04.409
			17,In,00:29:04.409
			17,Out,00:29:04.409
		16,Out,00:29:04.409
		5,In,00:29:04.409
		5,Out,00:29:04.409
		6,In,00:29:04.409
			7,In,00:29:04.409
				8,In,00:29:04.409
				8,Out,00:29:04.409
			7,Out,00:29:04.409
			9,In,00:29:04.409
				10,In,00:29:04.409
				10,Out,00:29:04.409
			9,Out,00:29:04.409
		6,Out,00:29:04.409
		11,In,00:29:04.409
			12,In,00:29:04.409
				13,In,00:29:04.409
				13,Out,00:29:04.409
			12,Out,00:29:04.409
			14,In,00:29:04.426
				15,In,00:29:04.426
				15,Out,00:29:04.426
			14,Out,00:29:04.426
		11,Out,00:29:04.426
		16,In,00:29:04.426
			17,In,00:29:04.426
			17,Out,00:29:04.426
		16,Out,00:29:04.426
		5,In,00:29:04.426
		5,Out,00:29:04.426
		6,In,00:29:04.426
			7,In,00:29:04.426
				8,In,00:29:04.426
				8,Out,00:29:04.426
			7,Out,00:29:04.426
			9,In,00:29:04.441
				10,In,00:29:04.441
				10,Out,00:29:04.441
			9,Out,00:29:04.441
		6,Out,00:29:04.441
		11,In,00:29:04.441
			12,In,00:29:04.441
				13,In,00:29:04.441
				13,Out,00:29:04.441
			12,Out,00:29:04.441
			14,In,00:29:04.456
				15,In,00:29:04.456
				15,Out,00:29:04.456
			14,Out,00:29:04.456
		11,Out,00:29:04.456
		16,In,00:29:04.456
			17,In,00:29:04.456
			17,Out,00:29:04.456
		16,Out,00:29:04.456
		5,In,00:29:04.456
		5,Out,00:29:04.456
		6,In,00:29:04.456
			7,In,00:29:04.456
				8,In,00:29:04.456
				8,Out,00:29:04.456
			7,Out,00:29:04.456
			9,In,00:29:04.456
				10,In,00:29:04.456
				10,Out,00:29:04.456
			9,Out,00:29:04.456
		6,Out,00:29:04.473
		11,In,00:29:04.473
			12,In,00:29:04.473
				13,In,00:29:04.473
				13,Out,00:29:04.473
			12,Out,00:29:04.473
			14,In,00:29:04.473
				15,In,00:29:04.473
				15,Out,00:29:04.473
			14,Out,00:29:04.473
		11,Out,00:29:04.473
		16,In,00:29:04.473
			17,In,00:29:04.473
			17,Out,00:29:04.473
		16,Out,00:29:04.473
		5,In,00:29:04.473
		5,Out,00:29:04.473
		6,In,00:29:04.473
			7,In,00:29:04.473
				8,In,00:29:04.473
				8,Out,00:29:04.473
			7,Out,00:29:04.473
			9,In,00:29:04.488
				10,In,00:29:04.488
				10,Out,00:29:04.488
			9,Out,00:29:04.488
		6,Out,00:29:04.488
		11,In,00:29:04.488
			12,In,00:29:04.488
				13,In,00:29:04.488
				13,Out,00:29:04.488
			12,Out,00:29:04.488
			14,In,00:29:04.488
				15,In,00:29:04.488
				15,Out,00:29:04.488
			14,Out,00:29:04.488
		11,Out,00:29:04.504
		16,In,00:29:04.504
			17,In,00:29:04.504
			17,Out,00:29:04.504
		16,Out,00:29:04.504
		5,In,00:29:04.504
		5,Out,00:29:04.504
		6,In,00:29:04.504
			7,In,00:29:04.504
				8,In,00:29:04.504
				8,Out,00:29:04.504
			7,Out,00:29:04.504
			9,In,00:29:04.504
				10,In,00:29:04.504
				10,Out,00:29:04.504
			9,Out,00:29:04.504
		6,Out,00:29:04.520
		11,In,00:29:04.520
			12,In,00:29:04.520
				13,In,00:29:04.520
				13,Out,00:29:04.520
			12,Out,00:29:04.520
			14,In,00:29:04.520
				15,In,00:29:04.520
				15,Out,00:29:04.520
			14,Out,00:29:04.520
		11,Out,00:29:04.520
		16,In,00:29:04.520
			17,In,00:29:04.520
			17,Out,00:29:04.520
		16,Out,00:29:04.520
		5,In,00:29:04.520
		5,Out,00:29:04.520
		6,In,00:29:04.520
			7,In,00:29:04.520
				8,In,00:29:04.520
				8,Out,00:29:04.520
			7,Out,00:29:04.520
			9,In,00:29:04.535
				10,In,00:29:04.535
				10,Out,00:29:04.535
			9,Out,00:29:04.535
		6,Out,00:29:04.535
		11,In,00:29:04.535
			12,In,00:29:04.535
				13,In,00:29:04.535
				13,Out,00:29:04.535
			12,Out,00:29:04.535
			14,In,00:29:04.535
				15,In,00:29:04.535
				15,Out,00:29:04.535
			14,Out,00:29:04.535
		11,Out,00:29:04.551
		16,In,00:29:04.551
			17,In,00:29:04.551
			17,Out,00:29:04.551
		16,Out,00:29:04.551
		5,In,00:29:04.551
		5,Out,00:29:04.551
		6,In,00:29:04.551
			7,In,00:29:04.551
				8,In,00:29:04.551
				8,Out,00:29:04.551
			7,Out,00:29:04.551
			9,In,00:29:04.551
				10,In,00:29:04.551
				10,Out,00:29:04.551
			9,Out,00:29:04.551
		6,Out,00:29:04.551
		11,In,00:29:04.551
			12,In,00:29:04.551
				13,In,00:29:04.551
				13,Out,00:29:04.551
			12,Out,00:29:04.551
			14,In,00:29:04.566
				15,In,00:29:04.566
				15,Out,00:29:04.566
			14,Out,00:29:04.566
		11,Out,00:29:04.566
		16,In,00:29:04.566
			17,In,00:29:04.566
			17,Out,00:29:04.566
		16,Out,00:29:04.566
		5,In,00:29:04.566
		5,Out,00:29:04.566
		6,In,00:29:04.566
			7,In,00:29:04.566
				8,In,00:29:04.566
				8,Out,00:29:04.566
			7,Out,00:29:04.566
			9,In,00:29:04.566
				10,In,00:29:04.566
				10,Out,00:29:04.566
			9,Out,00:29:04.566
		6,Out,00:29:04.581
		11,In,00:29:04.581
			12,In,00:29:04.581
				13,In,00:29:04.581
				13,Out,00:29:04.581
			12,Out,00:29:04.581
			14,In,00:29:04.581
				15,In,00:29:04.581
				15,Out,00:29:04.581
			14,Out,00:29:04.581
		11,Out,00:29:04.598
		16,In,00:29:04.598
			17,In,00:29:04.598
			17,Out,00:29:04.598
		16,Out,00:29:04.598
		5,In,00:29:04.598
		5,Out,00:29:04.598
		6,In,00:29:04.598
			7,In,00:29:04.598
				8,In,00:29:04.598
				8,Out,00:29:04.598
			7,Out,00:29:04.598
			9,In,00:29:04.598
				10,In,00:29:04.598
				10,Out,00:29:04.598
			9,Out,00:29:04.598
		6,Out,00:29:04.598
		11,In,00:29:04.598
			12,In,00:29:04.598
				13,In,00:29:04.598
				13,Out,00:29:04.598
			12,Out,00:29:04.598
			14,In,00:29:04.613
				15,In,00:29:04.613
				15,Out,00:29:04.613
			14,Out,00:29:04.613
		11,Out,00:29:04.613
		16,In,00:29:04.613
			17,In,00:29:04.613
			17,Out,00:29:04.613
		16,Out,00:29:04.613
		5,In,00:29:04.613
		5,Out,00:29:04.613
		6,In,00:29:04.613
			7,In,00:29:04.613
				8,In,00:29:04.613
				8,Out,00:29:04.613
			7,Out,00:29:04.613
			9,In,00:29:04.613
				10,In,00:29:04.613
				10,Out,00:29:04.613
			9,Out,00:29:04.613
		6,Out,00:29:04.628
		11,In,00:29:04.628
			12,In,00:29:04.628
				13,In,00:29:04.628
				13,Out,00:29:04.628
			12,Out,00:29:04.628
			14,In,00:29:04.628
				15,In,00:29:04.628
				15,Out,00:29:04.628
			14,Out,00:29:04.628
		11,Out,00:29:04.628
		16,In,00:29:04.628
			17,In,00:29:04.628
			17,Out,00:29:04.628
		16,Out,00:29:04.628
		5,In,00:29:04.628
		5,Out,00:29:04.628
		6,In,00:29:04.628
			7,In,00:29:04.628
				8,In,00:29:04.628
				8,Out,00:29:04.628
			7,Out,00:29:04.628
			9,In,00:29:04.645
				10,In,00:29:04.645
				10,Out,00:29:04.645
			9,Out,00:29:04.645
		6,Out,00:29:04.645
		11,In,00:29:04.645
			12,In,00:29:04.645
				13,In,00:29:04.645
				13,Out,00:29:04.645
			12,Out,00:29:04.645
			14,In,00:29:04.645
				15,In,00:29:04.645
				15,Out,00:29:04.645
			14,Out,00:29:04.645
		11,Out,00:29:04.659
		16,In,00:29:04.659
			17,In,00:29:04.659
			17,Out,00:29:04.659
		16,Out,00:29:04.659
		5,In,00:29:04.659
		5,Out,00:29:04.659
		6,In,00:29:04.659
			7,In,00:29:04.659
				8,In,00:29:04.659
				8,Out,00:29:04.659
			7,Out,00:29:04.659
			9,In,00:29:04.659
				10,In,00:29:04.659
				10,Out,00:29:04.659
			9,Out,00:29:04.659
		6,Out,00:29:04.676
		11,In,00:29:04.676
			12,In,00:29:04.676
				13,In,00:29:04.676
				13,Out,00:29:04.676
			12,Out,00:29:04.676
			14,In,00:29:04.676
				15,In,00:29:04.676
				15,Out,00:29:04.676
			14,Out,00:29:04.676
		11,Out,00:29:04.676
		16,In,00:29:04.676
			17,In,00:29:04.676
			17,Out,00:29:04.676
		16,Out,00:29:04.676
		5,In,00:29:04.676
		5,Out,00:29:04.676
		6,In,00:29:04.676
			7,In,00:29:04.676
				8,In,00:29:04.676
				8,Out,00:29:04.676
			7,Out,00:29:04.676
			9,In,00:29:04.690
				10,In,00:29:04.690
				10,Out,00:29:04.690
			9,Out,00:29:04.690
		6,Out,00:29:04.690
		11,In,00:29:04.690
			12,In,00:29:04.690
				13,In,00:29:04.690
				13,Out,00:29:04.690
			12,Out,00:29:04.690
			14,In,00:29:04.690
				15,In,00:29:04.690
				15,Out,00:29:04.690
			14,Out,00:29:04.690
		11,Out,00:29:04.707
		16,In,00:29:04.707
			17,In,00:29:04.707
			17,Out,00:29:04.707
		16,Out,00:29:04.707
		5,In,00:29:04.707
		5,Out,00:29:04.707
		6,In,00:29:04.707
			7,In,00:29:04.707
				8,In,00:29:04.707
				8,Out,00:29:04.707
			7,Out,00:29:04.707
			9,In,00:29:04.707
				10,In,00:29:04.707
				10,Out,00:29:04.707
			9,Out,00:29:04.707
		6,Out,00:29:04.723
		11,In,00:29:04.723
			12,In,00:29:04.723
				13,In,00:29:04.723
				13,Out,00:29:04.723
			12,Out,00:29:04.723
			14,In,00:29:04.723
				15,In,00:29:04.723
				15,Out,00:29:04.723
			14,Out,00:29:04.723
		11,Out,00:29:04.723
		16,In,00:29:04.723
			17,In,00:29:04.723
			17,Out,00:29:04.723
		16,Out,00:29:04.723
		5,In,00:29:04.723
		5,Out,00:29:04.723
		6,In,00:29:04.723
			7,In,00:29:04.723
				8,In,00:29:04.723
				8,Out,00:29:04.723
			7,Out,00:29:04.723
			9,In,00:29:04.738
				10,In,00:29:04.738
				10,Out,00:29:04.738
			9,Out,00:29:04.738
		6,Out,00:29:04.738
		11,In,00:29:04.738
			12,In,00:29:04.738
				13,In,00:29:04.738
				13,Out,00:29:04.738
			12,Out,00:29:04.738
			14,In,00:29:04.738
				15,In,00:29:04.738
				15,Out,00:29:04.738
			14,Out,00:29:04.738
		11,Out,00:29:04.754
		16,In,00:29:04.754
			17,In,00:29:04.754
			17,Out,00:29:04.754
		16,Out,00:29:04.754
		5,In,00:29:04.754
		5,Out,00:29:04.754
		6,In,00:29:04.754
			7,In,00:29:04.754
				8,In,00:29:04.754
				8,Out,00:29:04.754
			7,Out,00:29:04.754
			9,In,00:29:04.754
				10,In,00:29:04.754
				10,Out,00:29:04.754
			9,Out,00:29:04.754
		6,Out,00:29:04.754
		11,In,00:29:04.754
			12,In,00:29:04.754
				13,In,00:29:04.754
				13,Out,00:29:04.754
			12,Out,00:29:04.754
			14,In,00:29:04.770
				15,In,00:29:04.770
				15,Out,00:29:04.770
			14,Out,00:29:04.770
		11,Out,00:29:04.770
		16,In,00:29:04.770
			17,In,00:29:04.770
			17,Out,00:29:04.770
		16,Out,00:29:04.770
		5,In,00:29:04.770
		5,Out,00:29:04.770
		6,In,00:29:04.770
			7,In,00:29:04.770
				8,In,00:29:04.770
				8,Out,00:29:04.770
			7,Out,00:29:04.770
			9,In,00:29:04.770
				10,In,00:29:04.770
				10,Out,00:29:04.770
			9,Out,00:29:04.770
		6,Out,00:29:04.785
		11,In,00:29:04.785
			12,In,00:29:04.785
				13,In,00:29:04.785
				13,Out,00:29:04.785
			12,Out,00:29:04.785
